#Fecha,Importe,Orgánica,Funcional,Económica,Tercero,Nombre Ter.,Texto Libre
2013-01-02,259650.68,0,11,31000,A39000013,BANCO SANTANDER SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO BANCO SANTANDER (1) PERÍODO 30/08/12 A 29/11/12.
2013-01-02,194209.95,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO BANKIA PERÍODO 30/08/12 A 29/11/12.
2013-01-02,88808.52,0,11,31000,A28000727,BANCO POPULAR ESPAÑOL SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO BANCO POPULAR PERÍODO 30/08/12 A 29/11/12.
2013-01-02,26796.88,0,11,31000,A28157360,BANKINTER SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO BANKINTER PERÍODO 30/08/12 A 29/11/12.
2013-01-02,28634.24,0,11,31000,F04001475,CAJAMAR CAJA RURAL SCC,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO CAJAMAR PERÍODO 30/08/12 A 29/11/12.
2013-01-02,1128.69,0,11,31000,A28000032,BANCO ESPAÑOL DE CREDITO,APLICACIÓN A PRESUPUESTO DIFERENCIA INTERESES PRÉSTAMO ICO BANESTO.
2013-01-02,107010.67,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO BBVA PERÍODO 30/08/12 A 29/11/12.
2013-01-02,88216.32,0,11,31000,A70302039,NCG BANCO SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO NOVAGALICIA PERÍODO 30/08/12 A 29/11/12.
2013-01-02,1209.32,0,11,31000,S2826011E,DIRECCION GENERAL DEL TESORO,APLICACIÓN A PRESUP.RETENCIÓN POR IMPAGO CUOTA PRÉSTAMO BANESTO ICO CON CARGO A LA PIE DE OCTUBRE 2012.
2013-01-02,89392.3,0,11,31000,A08663619,CAIXABANK SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO ICO LA CAIXA PERÍODO 29/08/12 A 28/11/12.
2013-02-28,103861.56,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BBVA ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,26008.3,0,11,31000,A28157360,BANKINTER SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BANKINTER ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,50391.68,0,11,31000,A28000032,BANCO ESPAÑOL DE CREDITO,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BANESTO ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,252009.68,0,11,31000,A39000013,BANCO SANTANDER SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BANCO SANTANDER ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,86195.06,0,11,31000,A28000727,BANCO POPULAR ESPAÑOL SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BANCO POPULAR ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,27791.59,0,11,31000,F04001475,CAJAMAR CAJA RURAL SCC,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO CAJAMAR ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,27853.42,0,11,31000,A08000143,BANCO DE SABADELL SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BANCO DE SABADELL ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,85620.29,0,11,31000,A70302039,NCG BANCO SA,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO NOVAGALICIA ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-02-28,188494.73,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,APLICACIÓN A PRESUPUESTO INTERESES PRÉSTAMO BANKIA ICO RDL 4/2012 PERÍODO 29/11/12 A 28/02/13.
2013-01-01,4585.84,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,DIFERENCIA INTERESES PRESTAMO BANKIA 11672229/48 DEL PERIODO 24/11/2012 A 24/12/2012
2013-01-01,7394.42,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,INTERESES PRESTAMO 9519401272 PERIODO 01/10/2012 31/12/2012 RECIBO 52/73
2013-01-01,354.44,0,11,31000,A65587198,CATALUNYA BANC SA,INTERESES PRESTAMO 282435 PERIODO DEL 24/08/2012 A 23/11/2012 RECIBO 55
2013-01-01,18666.7,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,"INTERESES O.T.0 BANKIA PERIODO 29/09/2012 A 28/12/2012 LIQUIDACION POR CANCELACION 1.700.000,00€"
2013-01-01,23257.56,0,11,31000,A08663619,CAIXABANK SA,"INTERESES PERIODO 01/10/2012 A 30/12/2012 O.T. LA CAIXA LIMITE ACTUAL 600.000,00€"
2013-01-01,23580.64,0,11,31000,G24219891,CAJA ESPAÑA DE INVERSIONES,INTERESES PERIODO 30/09/2012 A 30/12/2012 O.T. CAJA ESPAÑA
2013-01-01,228.75,0,11,31000,G24219891,CAJA ESPAÑA DE INVERSIONES,INTERESES PERIODO 30/12/2012 A 31/12/2012 O.T. CAJA ESPAÑA
2013-01-01,7409.72,0,11,31000,A08000143,BANCO DE SABADELL SA,"INTERESES PERIODO 30/09/2012 A 31/12/2012 O.T. SABADELL 600.000,00€"
2013-01-01,283.55,0,11,31000,A65587198,CATALUNYA BANC SA,INTERESES PRESTAMO CAIXA CATALUÑA RECIBO 56 PERIODO 24/11/2012 A 23/02/2013
2013-01-01,337.86,0,11,31000,A08663619,CAIXABANK SA,INTERESES O.T. LA CAIXA PERIODO 31/12/2012 A 31/12/2012
2013-01-01,3955.36,0,11,31000,A08663619,CAIXABANK SA,INTERESES PERIODO LIQUIDACION O.T. LA CAIXA 01/01/2013 A 17/01/2013
2013-01-01,3591.48,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,"INTERESES RECIBO 27 PRESTAMO BANKIA 4.000.000,00€ PERIODO 24/01/2013 A 24/02/2013"
2013-01-01,6904.87,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,"INTERESES PRESTAMO BBVA DE IMPORTE 9.018.605,07€ PERIODO 01/01/2013 A 31/03/2013 RECIBO 53/73"
2013-01-01,10752.59,0,11,31000,A08000143,BANCO DE SABADELL SA,INTERESES PERIODO 31/12/2012 A 31/03/2013 O.T.
2013-04-30,2267.68,0,11,31000,A39000013,BANCO SANTANDER SA,INTERESES PERIODO 31/01/2013 A 30/04/2013 PTMO. ICO SANTANDER (2)
2013-02-28,86761.66,0,11,31000,G58899998,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA -LA CAIXA-,INTERESES PERIODO 29/11/2012 A 27/02/2013 PRESTAMO ICI LA CAIXA
2013-05-29,250202.66,0,11,31000,A39000013,BANCO SANTANDER SA,INTERESES PERIODO 28/02/2013 A 29/05/2013 PRESTAMO ICO SANTANDER
2013-05-29,25821.81,0,11,31000,A28157360,BANKINTER SA,INTERESES PERIODO 28/02/2013 A 29/05/2013 PRESTAMO ICO BANKINTER
2013-05-29,50030.35,0,11,31000,A28000032,BANCO ESPAÑOL DE CREDITO,INTERESES PERIODO 28/02/2013 A 29/05/2013 PRESTAMO ICO BANESTO
2013-05-29,85577,0,11,31000,A28000727,BANCO POPULAR ESPAÑOL SA,PAGO INTERESES PERIODO 28/02 A 29/05 CREDITO ICO BANCO POPULAR
2013-05-29,27653.69,0,11,31000,A08000143,BANCO DE SABADELL SA,INTERESES PERIODO 28/02/2013 A 29/05/2013 PRESTAMO ICO SABADELL
2013-05-29,85006.35,0,11,31000,A70302039,NCG BANCO SA,INTERESES PERIODO 28/02/2013 A 29/05/2013 PRESTAMO ICO NOVAGALICIA
2013-05-29,103116.83,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,INTERESES PERIODO LIQUIDACION DE 01/03/2013 A 29/05/2013 PRESTAMO ICO BBVA
2013-05-29,187143.14,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,INTERESES PERIODO 28/02/2013 A 29/05/2013 BANKIA PRESTAMO ICO RDL 04/2012
2013-04-30,23055.67,0,11,31000,A86101375,BANCO CAM SAU,LIQ.INTERESES DEL 29/11/12 AL 28/02/13 PRÉSTAMO CAM ICO 2012 DESCONTADO DE LA PARTICIPACIÓN EN TRIBUTOS ABRIL 2013.
2013-05-29,27592.31,0,11,31000,F04743175,CAJAMAR RURALES UNIDAS SCC,INTERESES PERIODO 28/02/2013 A 29/05/2013 PRESTAMO ICO RDL 4/2012 DE CAJA MAR
2013-01-31,2331.28,0,11,31000,A39000013,BANCO SANTANDER SA,INTERESES PERIODO 31/140/2012 A 31/01/2013 PRESTAMO ICO SANTANDER  (2) RDL 04/2012
2013-04-01,9799.8,0,11,31000,A08663619,CAIXABANK SA,INTERESES O.T. PERIODO 17/01/2013 A 31/03/2013
2013-06-22,0.5,0,11,31000,A86289642,BANCO DE CAJA ESPAÑA DE INVERSIONES SALAMANCA Y SORIA,DIFERENCIA LIQUIDACION INTERESES O.T CAJA DE ESPAÑA PERIODO 22/03/2013 A 22/06/2013
2013-05-29,22890.35,0,11,31000,G03046562,CAJA DE AHORROS DEL MEDITERRANEO,INTERESES VENCIMIENTO 29/05/2013
2013-05-29,86139.54,0,11,31000,G58899998,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA -LA CAIXA-,PAGO INTERESES PERIODO 28/02/2013 A 28/05/2013
2013-08-29,51057.84,0,11,31000,A28000032,BANCO ESPAÑOL DE CREDITO,INTERESES PERIODO 29/05/2013 A 29/08/2013
2013-08-29,87334.52,0,11,31000,A28000727,BANCO POPULAR ESPAÑOL SA,PAGO INTERESES 5ª CUOTA PERIODO 29/05/2013 A 29/08/2013
2013-08-29,255341.13,0,11,31000,A39000013,BANCO SANTANDER SA,INTERESES PERIODO 29/05/2013 A 29/08/2013
2013-08-29,28158.98,0,11,31000,F04001475,CAJAMAR CAJA RURAL SCC,PAGO INTERESES PERIODO 29/05/2013 A 29/08/2013
2013-08-29,28221.62,0,11,31000,A08000143,BANCO DE SABADELL SA,INTERESES PERIODO 29/05/2013 A 29/08/2013
2013-08-29,105234.56,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,INTERESES PERIODO 30/05/2013 A 29/08/2013
2013-08-29,87908.61,0,11,31000,G58899998,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA -LA CAIXA-,PERIODO 29/05/2013 A 28/08/2013
2013-08-29,86752.15,0,11,31000,A70302039,NCG BANCO SA,INTERESES PERIODO 29/05/2013 A 29/08/2013 PRESTAMO R.D.L. 4/2012
2013-08-29,190986.55,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,INTERESES PERIODO 29/05/2013 A 29/08/2013 PRESTAMO ICO
2013-08-29,26350.31,0,11,31000,A28157360,BANKINTER SA,A CUENTA LIQUIDACION PERIODO 29/05/2013 A 29/08/2013
2013-11-14,23412.4,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,FORMALIZACION INTERESES O.T.  PERIODO 28/12/2012 A 28/03/2013 O.T. BANKIA
2013-11-14,429.48,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,"FORMALIZACION INTERESES PERIODO 05/12/2012 A 05/03/2013 RECIBO 35 PRESTAMO 8262128/31 BANKIA 1.200.000,00 €"
2013-01-02,95778.61,0,11,31000,G58899998,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA -LA CAIXA-,FORMALIZACION INTERESES PERIODO 29/05/2012 A 29/08/2012 PRESTAMO ICO LA CAIXA
2013-01-02,50790.88,0,11,31000,A28000032,BANCO ESPAÑOL DE CREDITO,FORMALIZACION INTERESES PERIODO 29/08/2012 A 29/11/2012 PRESTAMO BANESTO
2013-01-02,156775.24,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,FORMALIZACION INTERESES PERIODO 16/12/2011 A 15/12/2012 PRESTAMO BBVA RECIBO 1/3 PRESTAMO ICO 2011
2013-08-29,18218.84,0,11,31000,G03046562,CAJA DE AHORROS DEL MEDITERRANEO,A CUENTA INTERESES PERIODO 29/05/2013 A 29/08/2013
2013-09-05,7265.76,0,11,912,A14010342,ALTAE BANCO SA -BANKIA-,RESTO AMORTIZACION CAPITAL  RECIBO 37 PERIODO 05/06/2013 05/09/2013
2013-09-30,150310.09,0,11,912,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,AMORTIZACION CAPITAL PERIODO 01/07/2013 A 30/09/2013 RECIBO 55/73
2013-10-24,126025.17,0,11,912,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,AMORTIZACION CAPITAL PERIODO 25/07/2013 A 24/10/2013 RECIBO 17/24
2013-12-16,802913.82,0,11,912,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,AMORTIZACION CAPITAL PRESTAMO ICO RDL 8/2011 PERIODO DE LIQUIDACION 16/12/2012 A 15/12/2013
2013-12-31,150310.09,0,11,912,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,AMORTIZACION PERIODO 01/10/2013 A 31/12/2013 VENCIMIENTO 56/73
2013-12-24,84452.04,0,11,912,A14010342,ALTAE BANCO SA -BANKIA-,AMORTIZACION CAPITAL RECIBO 37 PRESTAMO 11672229/48 PERIODO 24/11/2013 A 24/12/2013
2013-02-06,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHICULO PEUGEOT 308 1148-HGR DEL MES DE ENERO 2013.
2013-03-05,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,SUMINISTRO DE VEHÍCULO MEDIANTE RENTING PARA LA POLICIA LOCAL MATRÍCULA 1148HGR FEBRERO 2013
2013-03-11,2600,0,132,22003,Protegido(*),PORTERO BLAZQUEZ FRANCISCO JAVIER,PAGO A JUSTIFICAR PARA ADQUISICIÓN DE 10.000 CARTUCHOS DE CALIBRE 9MM PARABELLUM  PARA PRÁCTICAS DE LA POLICIA LOCAL
2013-04-10,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHÍCULO DE LA POLICIA LOCAL PEUGEOT 308 MATRICULA 1148-HGR DE MARZO 2013
2013-05-03,175.81,0,132,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO DE AGUA EN POLICIA LOCAL SITO EN AVDA ESPAÑA 97 CDOR 069866116 DEL 12-09-12 AL 08-11-12
2013-05-09,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHÍCULO DE LA POLICIA PEUGEOT 308 MATRICULA 1148 HGR DURANTE ABRIL DEL 2013
2013-05-24,173.01,0,132,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO AGUA POLICIA DESDE 08-11-2012 A 03-01-2013
2013-06-04,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,AUTORENTING VEHICULO PEUGEOT 308 MATRICULA 1148-HGR MES DE MAYO 2013
2013-07-02,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHÍCULO DE LA POLICIA LOCAL PEUGEOT 308 MATRICULA 1148 HGR DURANTE EL MES DE JUNIO 2013
2013-08-09,1018.09,0,132,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,"COMPENSACIÓN RECIBO 188013 TASA 1,5% CON SUMINISTRO GAS POLICIA LOCAL AVDA DE ESPAÑA 97 DEL 21.09.12 A 21.11.12"
2013-06-27,183.9,0,132,22101,A86488087,CANAL DE ISABEL II GESTION SA,"COMPENSACIÓN RECIBO 938 TASA 1,5% CON SUMINISTRO AGUA POLICIA LOCAL DESDE 03-01-2013 A 01-03-2013"
2013-07-31,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHÍCULO DE LA POLICIA LOCAL PEUGEOT 308 MATRICULA 1148 HGR DURANTE EL MES DE JULIO 2013
2013-10-31,194.58,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SOCORRO POLICIA LOCAL CL CUBA 30  DESDE 13-06-13 A 12-07-13
2013-10-31,9403.67,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO POLICIA CL CUBA 30  DESDE 13-06-13 A 12-07-13
2013-10-31,4031.64,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SEGURIDAD CL CUBA Nº 30 DESDE 02-08-13 A 14-08-13
2013-10-31,7144.71,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SEGURIDAD CL CUBA Nº 30 DESDE 12-07-13 A 02-08-13
2013-10-31,330.77,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SEGURIDAD DESDE 12-07-13 A 14-08-13
2013-11-11,227.77,0,132,213,A28641686,REPESSA SISTEMAS SA,CONSUMO POR COPIAS REALIZADAS EN LA FOTOCOPIADORA SITA EN LA POLICIA 21/03/13 AL 18/06/13 (SFUA713393)
2013-11-11,259.45,0,132,213,A28641686,REPESSA SISTEMAS SA,CUOTAS POR COPIAS REALIZADAS EN LA FOTOCOPIADORA SITA EN POLICÍA MUNICIPAL DEL 10/12/12 AL 21/03/13 MODELO  SFUA713393
2013-11-06,637.95,0,132,22003,Protegido(*),ALBACETE CARREÑO   ALBERTO,A.C.F. REVISIOPN ETILOMETRO ALCOTEST 7110 ARYA-0016
2013-09-20,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHICULO POLICIA LOCAL PEUGEOT 308 MATRICULA 1148-HGR AGOSTO 2013
2013-10-25,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,ALQUILER DE VEHICULO PEUGEOT 308 MATRICULA 1148 HGR CORRESPONDIENTE AL MES DE OCTUBRE 2013
2013-10-07,751.66,0,132,204,A60028776,FINANZIA AUTORENTING SA,RENTING VEHICULO PEUGEOT 308 MATRICULA 1148-HGR CONTRATO 1101825638110318 CORRESPONDIENTE SEPTIEMBRE 2013
2013-10-14,194.58,0,132,22100,A95075586,IBERDROLA GENERACION SAU,"COMPENSACIÓN TASA VUELO 2T CONSUMO ELÉCTRICO EN C/CUBA, 30-1 BAJO POLICIA LOCAL Y BIBLIOTECA DEL 15/05/013 AL 13/06/13."
2013-10-14,7932.99,0,132,22100,A95075586,IBERDROLA GENERACION SAU,"COMPENSACIÓN TASA VUELO 2T CONSUMO ELECTRICO EN C/CUBA, 30-1 BAJO POLICIA LOCAL Y BIBLIOTECA DEL 15/05/013 AL 13/06/13."
2013-12-03,9025.16,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SEGURIDAD CL CUBA 30  DESDE 11-04-2013 A 15-05-2013
2013-12-03,464.47,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SOCORRO POLICIA LOCAL CL CUBA 30  DESDE 14-08-13 A 12-09-13
2013-12-03,141.78,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SEGURIDAD CL GASPAR BRAVO DESDE 12-04-2013 A 15-05-2013
2013-12-03,225.21,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO PUESTO SOCORRO CL CUBA 30 DESDE 11-04-2013 A 15-05-2013
2013-12-03,548.25,0,132,225,Protegido(*),PEDRO VILLARIN HERNANDEZ,P.A.J. PARA CERTIFICACIÓN DE VERIFICACIÓN DEL ETILÓMETRO TRAS REPARACIÓN O MODIFICACIÓN
2013-12-05,300.93,0,132,213,A28122125,CANON ESPAÑA SA,MANTENIMIENTO FOTOCOPIADORA IR3025NEU MODEL CONTRATO ES-176940-OKS 2 DEL 1ER TTRE 2013
2013-12-05,188.45,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO CL CUBA 30 SOCO DESDE 12-02-2013 A 12-03-2013
2013-12-05,188.45,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO C/CUBA DESDE 15-01-2013 A 12-02-2013
2013-12-05,200.7,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO CL CUBA PUESTO DE SOCORRO DESDE 12-03-2013 A 11-04-2013
2013-12-05,223.15,0,132,22100,A95075586,IBERDROLA GENERACION SAU,SUMINISTRO ELECTRICO SOCORRO POLICIA LOCAL C CUBA 30 DESDE 14-12-2012 A 15-01-2013
