#Fecha,Importe,Orgánica,Funcional,Económica,Tercero,Nombre Ter.,Texto Libre
2015-02-25,110.25,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/01/2015 A 24/02/2015 RECIBO 51 COBRO PARCIAL
2015-02-25,72285.75,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/01/2015 A 24/02/2015 RECIBO 51 ULTIMO COBRO PARCIAL
2015-02-25,572.93,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/01/2015 A 24/02/2015 RECIBO 51 ULTIMO COBRO PARCIAL
2015-03-25,86308.61,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/02/2015 A 24/03/2015 RECIBO 52
2015-03-25,569.7,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/02/2015 A 24/03/2015 RECIBO 52
2015-04-27,86422.25,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/03/2015 A 24/04/2015 RECIBO 53
2015-04-27,456.06,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 24/03/2015 A 24/04/2015 RECIBO 53
2015-03-02,22430.33,0,11,31000,A70302039,NCG BANCO SA,LIQUIDACION TRIMESTRAL
2015-01-01,21434.15,0,11,31000,A08000143,BANCO DE SABADELL SA,APLICACION INTERESES AÑO 2014
2015-02-28,22580.9,0,11,31000,A28000727,BANCO POPULAR ESPAÑOL SA,PAGO INTERESES PRESTAMO ICO
2015-02-28,49380.81,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,LIQUIDACION PERIODO 29/11/2014 A 28/02/2015
2015-02-28,22729.34,0,11,31000,G58899998,CAIXA D'ESTALVIS I PENSIONS DE BARCELONA -LA CAIXA-,PERIODO 29/11/2014 A 27/02/2015
2015-04-24,1388.96,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDADO 25/01/2015 a 24/04/2015
2015-04-24,130379.05,0,11,91300,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDADO 25/01/2015 a 24/04/2015
2015-06-30,150310.08,0,11,91300,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO DE LIQUIDACION 01/04/2015 A 30/06/2015
2015-06-30,3419.55,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO DE LIQUIDACION 01/04/2015 A 30/06/2015
2015-05-26,4290.8,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PAGO PARCIAL PERIODO 24/04/2015 A 24/05/2015
2015-05-26,16.97,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PAGO PARCIAL PERIODO 24/04/2015 A 24/05/2015
2015-05-27,82245.24,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,ULTIMO COBRO PARCIAL PERIODO 24/04/2015 A 24/05/2015
2015-05-27,325.3,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,ULTIMO COBRO PARCIAL PERIODO 24/04/2015 A 24/05/2015
2015-06-08,22026.18,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,AMORTIZACION RECIBO 44 PRESTAMO 8.262.128/31
2015-06-08,159.68,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,AMORTIZACION RECIBO 44 PRESTAMO 8.262.128/31
2015-06-25,86649.98,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PAGO RECIBO 55 PERIODO 24/05/2015 A 24/06/2015
2015-06-25,228.33,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PAGO RECIBO 55 PERIODO 24/05/2015 A 24/06/2015
2015-07-27,15341.46,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PAGO PARCIAL RECIBO 56 PERIODO 24/06/2015 A 24/07/2015
2015-07-27,20.2,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PAGO PARCIAL RECIBO 56 PERIODO 24/06/2015 A 24/07/2015
2015-07-27,71422.57,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,RESTO RECIBO 56 PERIODO 24/06/2015 A 24/07/2015
2015-07-27,94.04,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,RESTO RECIBO 56 PERIODO 24/06/2015 A 24/07/2015
2015-07-25,131071.71,0,11,91300,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDACION 25/04/2015 A 24/07/2015
2015-07-25,696.3,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDACION 25/04/2015 A 24/07/2015
2015-09-30,2640.86,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDACION 01/07/2015 A 30/09/2015 RECIBO 63/73
2015-09-30,150310.09,0,11,91300,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDACION 01/07/2015 A 30/09/2015 RECIBO 63/73
2015-09-05,20072.78,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,RECIBO 45 PERIODO LIQUIDADO DEL 05/06/2015 A 05/09/2015
2015-09-05,70.74,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,RECIBO 45 PERIODO LIQUIDADO DEL 05/06/2015 A 05/09/2015
2015-09-05,2000,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,DIFERENCIA AMORTIZACION PRESTAMO RECIBO 45 PERIODO AMORTIZACION 05/06/2015 A 05/09/2015
2015-12-05,22084.38,0,11,91300,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 05/09/2015 A 05/12/2015 RECIBO 46
2015-12-05,49.74,0,11,31000,A14010342,ALTAE BANCO SA -BANKIA-,PERIODO LIQUIDADO DEL 05/09/2015 A 05/12/2015 RECIBO 46
2015-12-31,150310.09,0,11,91300,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDADO DEL 01/10/2015 A 31/12/2015 RECIBO 64/73
2015-12-31,2400.79,0,11,31000,A48265169,BANCO BILBAO VIZCAYA ARGENTARIA SA,PERIODO LIQUIDADO DEL 01/10/2015 A 31/12/2015 RECIBO 64/73
2015-12-31,197.47,0,11,31000,S2826011E,DIRECCION GENERAL DEL TESORO,APLICACION DEFINITIVA SALDOS PTES DE APLICAR  INTERESES PRESTAMOS ICO
2015-01-30,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,51942.96,0,130,12004,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,8498.7,0,130,12006,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,36509.77,0,130,12100,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,92296.92,0,130,12101,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,9793.75,0,130,12103,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,37015.76,0,130,15000,X63,FUNCIONARIOS VARIOS,NÓMINA FUNCIONARIOS VARIOS  MES DE ENERO DE 2015
2015-01-30,10650.02,0,130,13000,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO  MES DE ENERO DE 2015
2015-01-30,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NÓMINA PERSONAL LABORAL FIJO  MES DE ENERO DE 2015
2015-02-27,4332.6,0,130,12003,Protegido(*),OLMO DEL ESPAÑA RAUL,GRATIFICACION DE JUBILIZACIÓN E IMPORTE LICENCIA RETRIBUIIDA DEL MES INMEDIATAMENTE ANTERIOR A LA FECHA JUBILACIÓN.
2015-02-25,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,52664.41,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,8521.87,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,38265.74,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,92457.2,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,10561.92,0,130,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,30,0,130,12200,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,37082.73,0,130,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIO VARIOS MES DE FEBRERO DE 2015
2015-02-25,10650.02,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSON AL LABORAL FIJO MES DE FEBRERO DE 2015
2015-02-25,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSON AL LABORAL FIJO MES DE FEBRERO DE 2015
2015-03-27,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,53458.5,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,8606.28,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,38485.13,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,94050.98,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,9564.46,0,130,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,60,0,130,12200,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,37671.19,0,130,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS INTEGRADOS MES DE MARZO 2015
2015-03-27,10650.02,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO MES DE MARZO 2.015.
2015-03-27,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO MES DE MARZO 2.015.
2015-04-21,168.13,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-21,448.8,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-21,12505.67,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-21,1319.76,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-21,7963.54,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-21,23295.02,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-21,2353.96,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO RECUPERACION PARTE PAGA EXTRA 2012 Y ADICIONAL PERSONAL EN ACTIVO
2015-04-29,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,53687.59,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,8821.52,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,39086.84,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,94107.58,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,11212.93,0,130,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,37673.22,0,130,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE ABRIL 2015
2015-04-29,10673.7,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO MES DE ABRIL 2015
2015-04-29,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO MES DE ABRIL 2015
2015-04-30,104.45,0,130,22199,Protegido(*),NOVAL FUENTES JAVIER,"P.A.J. GASTOS RECARGA 3 EXTINTORES UTILIZADOS AGENTES P. LOCAL, DE LA COMUNIDAD RESIDENCIAL VALPARAISO APAGAR CONTENEDO"
2015-04-13,366.17,0,130,20400,A60028776,BBVA AUTORENTING SA,CONVALIDACION GTS KM CONTRATO ARRENDAMIENTO PEUGEOT 308   1148HGR A FAVOR AUTORENTING
2015-05-08,149.6,0,130,12003,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-08,428.25,0,130,12004,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-08,165.45,0,130,12006,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-08,396.51,0,130,12100,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-08,1115.92,0,130,12101,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-08,334.45,0,130,13000,X65,PERSONAL LABORAL FIJO,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 LABORALES NO ACTIVOS.
2015-05-27,142.75,0,130,12004,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-27,21.31,0,130,12006,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-27,84.12,0,130,12100,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-27,253.98,0,130,12101,X63,FUNCIONARIOS VARIOS,RECUPERACION 44 DIAS PAGA EXTRAORDINARIA 2012 FUNCIONARIOS NO ACTIVOS.
2015-05-27,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,54337.26,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,8874.25,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,39095.94,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,95047.12,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,10754.14,0,130,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,30,0,130,12200,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,38040.55,0,130,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS EN EL MES DE MAYO 2015
2015-05-27,10673.7,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO  EN EL MES DE MAYO 2015.
2015-05-27,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO  EN EL MES DE MAYO 2015.
2015-06-29,1660.75,0,130,22102,B65142333,MADRILEÑA SUMINISTRO DE GAS SL,Consumo Gas POLICIA LOCAL 20037044 DESDE 18-11-2014 A 23-01-2015
2015-06-29,11.64,0,130,21300,Protegido(*),ALBACETE CARREÑO   ALBERTO,A.C.F. GASTOS VARIOS CONCEJALIA DE POLICIA Y SEGURIDAD.
2015-06-29,336.28,0,130,21300,Protegido(*),ALBACETE CARREÑO   ALBERTO,A.C.F.GASTOS VARIOS POLICIA LOCAL Y SEGURIDAD
2015-06-29,24.2,0,130,21400,Protegido(*),ALBACETE CARREÑO   ALBERTO,A.C.F.GASTOS VARIOS POLICIA LOCAL Y SEGURIDAD
2015-06-29,542.38,0,130,22500,Protegido(*),ALBACETE CARREÑO   ALBERTO,A.C.F.GASTOS VARIOS POLICIA LOCAL Y SEGURIDAD
2015-06-29,381.9,0,130,22601,Protegido(*),ALBACETE CARREÑO   ALBERTO,A.C.F.GASTOS VARIOS POLICIA LOCAL Y SEGURIDAD
2015-06-29,1658.36,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,4026.96,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,106478.76,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,15629.76,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,75914.32,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,188711.17,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,10961.11,0,130,12103,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,60,0,130,12200,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,36618.14,0,130,15000,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS JUNIO Y EXTRA 2015
2015-06-29,20927.24,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA  PERSONAL LABORAL FIJO  JUNIO Y EXTRA 2015
2015-06-29,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NOMINA  PERSONAL LABORAL FIJO  JUNIO Y EXTRA 2015
2015-06-29,183.77,0,130,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO AGUA POLI LOCAL AVDA ESPAÑA 97  CONTADOR 069866116 DESDE 02-09-14 A 29-10-14
2015-06-29,209.58,0,130,22101,A86488087,CANAL DE ISABEL II GESTION SA,SUMINISTRO AGUA POLICIA LOCAL AV DE ESPAÑA 97 CONTRATO 185130459 PERIODO 29-10-14 A 02-01-2015
2015-07-31,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,53834.53,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,8973.34,0,130,12006,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,37421.04,0,130,12100,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,95016.53,0,130,12101,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,10694.55,0,130,12103,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,38051.14,0,130,15000,X63,FUNCIONARIOS VARIOS,NOMINA  FUNCIONARIOS VARIOS MES DE JULIO 2015
2015-07-31,9993.44,0,130,13000,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO MES DE JULIO 2015
2015-07-31,391,0,130,13002,X65,PERSONAL LABORAL FIJO,NOMINA PERSONAL LABORAL FIJO MES DE JULIO 2015
2015-08-27,958.98,0,130,12001,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE AGOSTO DE 2015
2015-08-27,2160.06,0,130,12003,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE AGOSTO DE 2015
2015-08-27,53668.73,0,130,12004,X63,FUNCIONARIOS VARIOS,NOMINA FUNCIONARIOS VARIOS MES DE AGOSTO DE 2015
